nuc_rRNA,nuc_RP,nuc_pol,nuc_AARS,nuc_tRNA,minV_R,minV_H,minV_G,Ntotal_R,Ntotal_H,Ntotal_D,ribo_R,pol_R,ribo_H,pol1_H,pol2_H,ribo_D,pol1_D,pol2_D,nuc_y,nuc_z_to_nuc_y_ratio
4046,6136,1760,10000,5343.69892101252,8.6842955508205,9.37239488795165,13.8781976549153,61,80,87,5,6,5,6,6,5,9,9,10000,0.5
4087,7144,1626,10000,4662.24078548078,8.77139060695873,9.3596501245212,13.9925167379271,61,80,89,5,6,5,6,6,5,8,8,10000,0.5
4188,8063,1591,10000,4559.07360029962,0,9.65162059349534,14.4211320766299,0,78,89,0,0,5,5,5,5,8,8,10000,0.5
4317,6470,1667,10000,5186.04454533905,8.79400875534226,9.41491300188316,14.0016588341218,61,80,89,5,6,5,6,6,5,9,9,10000,0.5
4320,8334,1761,10000,4760.19465724965,9.30297643432295,9.90795187162225,14.8387500788891,61,79,89,5,6,5,6,6,5,8,8,10000,0.5
4419,7566,1756,10000,5275.59692277973,0,9.88949855065258,14.6823218062485,0,78,89,0,0,5,5,5,5,10,10,10000,0.5
4092,8343,1674,10000,4861.41981443394,0,9.85101626701352,14.6327823045144,0,80,88,0,0,5,6,6,5,9,9,10000,0.5
4293,8927,1549,10000,5416.61919546924,0,10.2065933491551,15.1375610042478,0,79,89,0,0,5,5,6,5,10,10,10000,0.5
4483,8436,1533,10000,4702.28919077055,0,9.88910323739531,14.7372115941655,0,78,88,0,0,5,5,5,5,8,8,10000,0.5
4378,8892,1524,10000,5176.46296388845,9.53378656053551,10.1323830796941,15.1141461527373,62,79,89,5,6,5,5,5,5,8,8,10000,0.5
4487,7423,1503,10000,5177.88100442827,9.09910373189636,9.70987699630312,14.3749918438122,61,79,88,5,6,5,5,5,5,9,9,10000,0.5
4246,8013,1522,10000,5366.40099551748,0,9.754031850644,14.7387743579507,0,80,90,0,0,5,7,7,5,8,8,10000,0.5
4061,8487,1567,10000,5054.55971137397,9.29993921876578,9.87122513703143,14.7768805210045,61,78,89,5,6,5,6,6,5,8,8,10000,0.5
4445,7648,1595,10000,4615.43667961874,0,9.63145825460104,14.3763225510977,0,79,89,0,0,5,5,5,5,8,8,10000,0.5
4147,6350,1757,10000,4862.73089007766,8.63505147065036,9.31858314066879,13.7981020651217,61,79,87,5,6,5,5,5,5,9,9,10000,0.5
4172,6486,1686,10000,5149.78680283637,8.7507798500923,9.36141045585128,13.9828950598286,61,80,88,5,6,5,6,6,5,9,9,10000,0.5
4155,6423,1798,10000,4893.63232842487,0,9.32624978693145,13.9314748364554,0,78,88,0,0,5,6,6,5,8,8,10000,0.5
4163,6315,1558,10000,5400.74072136253,0,9.30237069121865,13.8609363805762,0,79,88,0,0,5,6,7,5,9,9,10000,0.5
4400,8122,1573,10000,4699.22208364215,0,9.78024231780287,14.5864721529352,0,79,89,0,0,5,5,5,5,8,8,10000,0.5
4142,7576,1679,10000,4606.59195941542,0,9.57080799172171,14.2779047768631,0,79,89,0,0,5,5,5,5,8,8,10000,0.5
4129,6443,1517,10000,4616.12361454059,0,9.11366701936587,13.5988822352706,0,80,88,0,0,5,6,6,5,7,7,10000,0.5
4297,7849,1544,10000,5139.59372238578,0,9.77500500344911,14.6063544250028,0,78,90,0,0,5,5,5,5,8,8,10000,0.5
4005,8165,1770,10000,4947.59258088538,0,9.86597073595241,14.7197340035732,0,78,89,0,0,5,5,5,5,8,8,10000,0.5
4114,7253,1607,10000,5033.94074638182,8.92144735624737,9.50130475219563,14.2304360699256,61,79,88,5,6,5,6,7,5,8,8,10000,0.5
4203,6320,1555,10000,5128.64463296921,0,9.28768609896252,13.8377233403149,0,79,88,0,0,5,5,5,5,8,8,10000,0.5
4443,8940,1682,10000,5134.09110470148,0,10.238498235069,15.2365063533349,0,79,89,0,0,5,6,6,5,9,9,10000,0.5
4176,7869,1689,10000,4524.76623423265,0,9.63730006212117,14.2082972113927,0,78,88,0,0,5,5,5,5,10,10,10000,0.5
4374,7955,1606,10000,5192.43428998885,0,9.9033436018254,14.7492923372455,0,78,89,0,0,5,5,5,5,8,8,10000,0.5
4080,8162,1730,10000,5041.19276763759,0,9.88807425942179,14.7737445630584,0,78,89,0,0,5,5,5,5,8,8,10000,0.5
4020,7922,1656,10000,4542.08807962076,0,9.56328012974028,14.306293921045,0,78,87,0,0,5,6,6,5,8,8,10000,0.5
4185,7250,1643,10000,4527.3675858612,0,9.38762213823897,14.0634552039776,0,78,89,0,0,5,6,6,5,8,8,10000,0.5
4292,8419,1763,10000,5372.14857129996,0,10.1150183119979,15.0720577664322,0,79,89,0,0,5,6,6,5,10,10,10000,0.5
4052,7834,1542,10000,5046.74073453642,9.07423328417081,9.68533140246272,14.4410892640601,61,79,89,5,6,5,5,5,5,8,8,10000,0.5
4352,8388,1533,10000,4597.48767614232,0,9.79124125947163,14.6051493141584,0,79,89,0,0,5,5,5,5,8,8,10000,0.5
4496,6395,1781,10000,5115.28802313246,8.83985569388391,9.48079472892503,14.193203275456,61,79,89,5,6,5,6,7,5,8,8,10000,0.5
4270,6094,1788,25000,11718.8674989854,15.5846026088114,16.2331218963152,24.5217157202045,61,78,86,5,6,5,6,6,5,7,8,25000,0.5
4198,6998,1545,25000,11758.508527663,15.7871384690708,16.2891435161128,24.7102690316989,61,78,87,5,6,5,6,6,5,7,8,25000,0.5
4302,7537,1618,25000,11404.3485868728,15.9105136697442,16.6457969660358,25.2225689725227,61,79,87,5,6,5,6,6,5,6,6,25000,0.5
4075,7024,1755,25000,11279.3863666746,0,16.3669255357569,24.9596604988719,0,78,87,0,0,5,6,6,5,6,6,25000,0.5
4477,8896,1541,25000,13202.2172752262,16.9228512261847,17.7889025014128,26.7321218524907,61,78,88,5,6,5,5,5,5,6,6,25000,0.5
4253,8151,1677,25000,12262.7460749896,0,17.1740240559097,25.5297685148235,0,78,87,0,0,5,5,6,5,8,8,25000,0.5
4271,6564,1637,25000,11649.8130766516,15.6659795551955,16.2818622824026,24.8830576588559,61,78,87,5,6,5,6,6,5,6,6,25000,0.5
4068,8749,1759,25000,12087.0020429004,0,17.3107018313893,0,0,78,0,0,0,5,5,6,0,0,0,25000,0.5
4479,6242,1666,25000,11914.3962600698,15.7140855781709,16.2155877940723,24.9426524734764,61,80,87,5,6,5,7,7,5,6,6,25000,0.5
4416,6146,1585,25000,11764.8980225,15.594257961295,16.0900738235673,24.6190089687717,61,80,86,5,6,5,7,7,5,6,6,25000,0.5
4182,8962,1543,25000,12738.752123678,16.7163611379524,17.5608795109441,26.2994832584231,61,78,86,5,6,5,5,5,5,6,6,25000,0.5
4341,6771,1602,25000,13164.7989759736,16.1908880511601,16.8472207356489,25.6066602031186,61,78,88,5,6,5,6,6,5,7,7,25000,0.5
4106,6711,1535,25000,12391.9705491358,15.8561444160875,16.2717351154205,24.9366275982357,61,79,87,5,6,5,7,7,5,7,7,25000,0.5
4277,8994,1508,25000,12211.3662817969,16.5837368091591,17.384856588641,26.1910614643143,61,78,88,5,6,5,5,5,5,6,6,25000,0.5
4010,6890,1586,25000,13354.4066904439,0,16.8020963525006,25.6871646653521,0,78,88,0,0,5,6,6,5,6,6,25000,0.5
4030,7487,1650,25000,11783.9985901995,15.9369302434215,16.622475705458,25.2216225235291,61,79,86,5,6,5,6,6,5,6,6,25000,0.5
4398,7328,1676,25000,13517.8890916259,0,17.3485632516823,26.2282738411549,0,80,88,0,0,5,6,6,5,6,6,25000,0.5
4375,8165,1513,25000,13148.6604847352,16.5934725015057,17.4505821154326,25.9646443174484,61,78,88,5,6,5,5,5,5,8,8,25000,0.5
4185,8930,1635,25000,13547.7794066665,16.9613407133634,17.8521227572772,26.5326309169373,61,78,88,5,6,5,5,5,5,8,8,25000,0.5
4008,6467,1766,25000,11780.9451952636,0,16.1488958485103,24.5836199125093,0,79,86,0,0,5,7,7,5,7,8,25000,0.5
4028,8758,1561,25000,12974.7990888397,0,17.3967763482431,26.225141487149,0,78,88,0,0,5,5,5,5,7,7,25000,0.5
4394,6749,1523,25000,12628.2211304047,16.0037158561153,16.5921281341052,25.3824855416741,61,78,87,5,6,5,6,6,5,6,6,25000,0.5
4040,7000,1688,25000,13399.1265727576,16.2857167752612,17.0384853731323,25.533899315711,61,79,88,5,6,5,6,6,5,8,8,25000,0.5
4269,8375,1667,25000,12705.5320125983,16.5828229291264,17.4419725996942,0,61,78,0,5,6,5,5,5,0,0,0,25000,0.5
4248,7176,1522,25000,12572.1628434915,16.1007871937979,16.7285910809863,25.0324790429969,61,79,87,5,6,5,6,6,5,8,8,25000,0.5
4305,8026,1710,25000,13451.5582630608,0,17.5418800132742,26.1919776721301,0,79,88,0,0,5,6,6,5,8,8,25000,0.5
4321,6074,1743,25000,13226.902439409,0,16.5155615245478,25.4343476789388,0,79,87,0,0,5,7,7,5,6,6,25000,0.5
4051,7092,1539,25000,12647.0178527606,0,16.6369307315693,25.3083968930221,0,78,86,0,0,5,6,6,5,6,6,25000,0.5
4248,6021,1757,25000,13522.8703920162,0,16.5808759484177,25.2953022493896,0,79,88,0,0,5,7,7,5,8,8,25000,0.5
4198,6265,1558,25000,11650.03389507,15.5515377514674,16.2117136865949,24.6457515985619,61,79,87,5,6,5,6,6,5,6,6,25000,0.5
4247,6577,1623,25000,13018.3927735191,16.0775997256964,16.7044423891181,25.1972186126177,61,78,88,5,6,5,6,6,5,8,8,25000,0.5
4475,6942,1638,25000,11982.7333091426,0,16.716089277948,25.333321410023,0,79,88,0,0,5,6,6,5,6,6,25000,0.5
4424,8815,1509,25000,13228.9599825338,0,17.733163227949,26.6532841781226,0,78,88,0,0,5,5,5,5,6,6,25000,0.5
4091,6867,1789,25000,11890.24911606,0,16.5263544593385,25.166774544642,0,78,87,0,0,5,6,6,5,6,6,25000,0.5
4325,7189,1521,25000,11343.9570053713,15.7539468210529,16.4914185563921,24.7750231208017,61,78,87,5,6,5,5,6,5,6,7,25000,0.5
4209,6998,1534,25000,13348.9595151135,0,16.8514630305639,25.7817054708419,0,78,88,0,0,5,6,6,5,6,6,25000,0.5
4127,8485,1783,25000,12141.1438608819,16.4415175466647,17.2658705852788,26.0672443144372,61,79,87,5,6,5,6,6,5,6,6,25000,0.5
4435,7776,1757,25000,12863.6421327103,0,17.3425123052569,25.6866870760142,0,79,86,0,0,5,6,6,5,8,8,25000,0.5
4152,6897,1648,25000,13179.0820441653,16.2072532348638,16.8892685933718,25.7185992231159,61,79,87,5,6,5,6,6,5,6,6,25000,0.5
4416,7018,1555,25000,11338.1655592444,15.736389235974,16.4260436791377,24.9398085745366,61,79,87,5,6,5,6,6,5,6,6,25000,0.5
4361,6560,1737,25000,13380.8380735043,16.251546216744,16.9391864818828,25.7793993871079,61,78,87,5,6,5,6,6,5,6,6,25000,0.5
4306,7990,1735,25000,13693.671267403,0,17.6219418994693,26.3071145484612,0,79,88,0,0,5,6,6,5,8,8,25000,0.5
4306,6544,1642,25000,13538.9888706208,0,16.92443105666,25.6393090634038,0,78,86,0,0,5,6,6,5,6,6,25000,0.5
4295,6482,1597,25000,12752.7341641227,15.9542912263056,16.631041867323,25.0280532148255,61,79,87,5,6,5,6,6,5,7,8,25000,0.5
4382,8965,1755,25000,12208.33284844,16.6467877449098,17.5921127122312,26.4460861107843,61,78,88,5,6,5,5,5,5,6,6,25000,0.5
4235,7802,1650,25000,11474.6375302587,16.0064926153328,16.7692120218379,25.2091352011144,61,79,87,5,6,5,6,6,5,7,7,25000,0.5
4325,6492,1719,25000,12283.7185778775,15.8787142387206,16.5092448457257,25.2007387728421,61,79,87,5,6,5,6,6,5,6,6,25000,0.5
4086,7495,1525,25000,12176.328668128,0,16.6708862202675,25.3294362774599,0,79,87,0,0,5,6,6,5,6,6,25000,0.5
4376,8254,1513,25000,13236.4604285355,16.6884837313467,17.5123449081056,26.349489411857,61,78,88,5,6,5,5,5,5,6,6,25000,0.5
4255,7434,1631,25000,13408.0747468034,0,17.2486027487492,25.7932047436339,0,79,88,0,0,5,6,6,5,8,8,25000,0.5
4156,7380,1559,100000,45261.750028056,0,51.787907197725,78.1046470170866,0,77,86,0,0,5,5,5,5,7,7,100000,0.5
4253,8792,1786,100000,49038.1708248263,0,53.5080131908204,82.3425752304723,0,78,86,0,0,5,5,6,5,5,5,100000,0.5
4289,6335,1654,100000,54328.1712242918,52.8613231455307,54.5527402933328,0,61,78,0,5,6,5,5,5,0,0,0,100000,0.5
4239,7256,1698,100000,53206.3736105685,0,54.4984408526705,83.1846255168237,0,78,86,0,0,5,5,5,5,5,5,100000,0.5
4026,6939,1503,100000,52012.4889930409,0,53.7761289622813,16.4462085662424,0,78,17,0,0,5,5,5,1,1,1,100000,0.5
4466,8954,1591,100000,52385.3409239438,0,54.9952648144138,83.6897584705676,0,78,86,0,0,5,5,5,5,5,5,100000,0.5
4255,7336,1685,100000,50274.3194157027,0,53.5813852049861,81.7631798084345,0,78,86,0,0,5,5,5,5,6,6,100000,0.5
4371,8094,1687,100000,48923.5751195912,0,53.3983046224988,80.3883908921047,0,78,86,0,0,5,5,5,5,7,7,100000,0.5
4289,8218,1759,100000,47809.1795362665,0,53.3753550714173,81.0067414914481,0,78,85,0,0,5,5,5,5,5,6,100000,0.5
4488,6157,1543,100000,53492.2452854635,0,54.120067466601,81.5536490973489,0,78,86,0,0,5,5,5,5,7,7,100000,0.5
4114,7354,1700,100000,46345.6317489357,51.1680769297169,52.5292254865761,15.9820897413279,61,77,17,5,5,5,5,5,1,1,1,100000,0.5
4051,8785,1500,100000,48362.4240972953,0,53.4100463076894,81.430480715866,0,77,86,0,0,5,5,5,5,5,5,100000,0.5
4363,6543,1648,100000,48989.8118050797,0,53.1060409554744,81.0628627584941,0,78,86,0,0,5,5,5,5,5,5,100000,0.5
4097,6463,1619,100000,47555.6058228815,51.0321861857511,52.400161574197,77.777503103582,61,77,86,5,6,5,5,5,5,8,8,100000,0.5
4011,7921,1712,100000,51730.6049611712,0,54.3078214581658,80.295268333254,0,78,86,0,0,5,5,5,5,8,8,100000,0.5
4241,7165,1634,100000,45301.5880924057,0,52.0929603837416,79.1071585968626,0,77,86,0,0,5,5,5,5,6,6,100000,0.5
4287,7523,1676,100000,46125.0687047642,51.0675040986507,52.1531660452752,15.979576739547,61,78,17,5,6,5,5,5,1,1,1,100000,0.5
4313,7530,1526,100000,47865.058911683,51.6656417433244,52.8195763481251,16.1552912790726,61,77,17,5,5,5,5,5,1,1,1,100000,0.5
4122,8947,1501,100000,52802.4595547428,0,54.9567882508988,83.7425815126926,0,78,86,0,0,5,5,5,5,5,5,100000,0.5
4152,7855,1645,100000,46086.1139242696,0,52.1890567071989,79.9373306449521,0,78,86,0,0,5,5,5,5,6,6,100000,0.5
4361,8748,1562,100000,51643.3427975175,0,54.626533553017,83.371264536555,0,78,86,0,0,5,5,5,5,5,5,100000,0.5
4370,6245,1639,100000,54028.089003225,53.1543146436639,54.616785251984,82.922940897304,61,78,87,5,5,5,5,5,5,6,6,100000,0.5
4261,6149,1727,100000,46066.2572024719,0,52.0444465798648,76.5502561098805,0,77,85,0,0,5,5,5,5,8,8,100000,0.5
4012,8063,1686,100000,52636.0074016773,0,54.700565928788,83.2153622167118,0,78,86,0,0,5,5,5,5,5,5,100000,0.5
4047,8978,1739,100000,50777.9726363952,0,54.3162197198674,82.9468559923568,0,77,86,0,0,5,5,5,5,5,5,100000,0.5
4342,8578,1526,100000,46083.8130348421,0,52.3932505667597,16.0617184706235,0,77,17,0,0,5,5,5,1,1,1,100000,0.5
4095,8909,1739,100000,51991.668694567,0,54.7859718304816,0,0,78,0,0,0,5,5,5,0,0,0,100000,0.5
4044,8146,1608,100000,49005.0566714894,0,53.4416894358835,16.2297212324613,0,77,17,0,0,5,5,5,1,1,1,100000,0.5
4438,7100,1517,100000,47891.3219446745,0,52.5331315497988,16.0837785036146,0,78,17,0,0,5,5,5,1,1,1,100000,0.5
4381,6258,1505,100000,51675.6460556867,51.7759181346602,53.7081683990161,0,61,78,0,5,6,5,5,5,0,0,0,100000,0.5
4152,8756,1709,100000,46855.3571750508,0,52.7271334399301,16.200120109336,0,77,17,0,0,5,5,5,1,1,1,100000,0.5
4200,6722,1741,100000,53499.828773291,0,54.4388000946931,81.8792528667283,0,77,86,0,0,5,5,5,5,7,7,100000,0.5
4149,6231,1572,100000,45495.6954152739,0,51.5397446154786,78.706935383349,0,77,84,0,0,5,5,5,5,5,5,100000,0.5
4210,7410,1619,100000,48856.065936694,0,52.9410276477332,16.2246560016047,0,77,17,0,0,5,5,5,1,1,1,100000,0.5
4148,8429,1597,100000,46802.6776660344,51.4997687105365,52.9249022227753,16.0990250133211,62,78,17,5,6,5,5,5,1,1,1,100000,0.5
4042,7429,1732,100000,51440.5239796311,0,54.0211961350998,81.1499651894262,0,77,86,0,0,5,5,5,5,7,7,100000,0.5
4129,7912,1738,100000,54469.0348088372,0,55.3125070454394,83.9730295082527,0,78,86,0,0,5,5,5,5,5,6,100000,0.5
4024,7230,1687,100000,52590.3372281741,0,54.0268328333875,16.5659616508788,0,78,17,0,0,5,5,5,1,1,1,100000,0.5
4146,8543,1689,100000,51283.6807121115,0,54.4697584781752,82.2610684208516,0,78,85,0,0,5,5,5,5,6,6,100000,0.5
4455,6449,1542,100000,52177.3486066434,0,53.7026738289435,0,0,77,0,0,0,5,5,5,0,0,0,100000,0.5
4026,8946,1546,100000,52597.9986505187,0,54.8945728299291,83.6582844752361,0,78,86,0,0,5,5,5,5,5,5,100000,0.5
4099,8179,1642,100000,49574.4211181993,0,53.5316751191111,81.6273662473989,0,77,86,0,0,5,5,5,5,6,6,100000,0.5
4159,6262,1786,100000,54619.9382399102,0,54.8481358896204,16.6844973133618,0,78,17,0,0,5,5,5,1,1,1,100000,0.5
4314,6348,1654,100000,45872.942817039,0,51.9225517644777,15.8364438860351,0,77,17,0,0,5,5,5,1,1,1,100000,0.5
4389,6598,1777,100000,51677.9304967447,52.0892112385881,54.0740332472811,80.9170758855973,61,78,86,5,6,5,5,5,5,7,7,100000,0.5
4445,7663,1572,100000,54861.4627677714,0,55.2759499010599,84.2370252181691,0,78,86,0,0,5,5,5,5,5,5,100000,0.5
4037,8263,1576,100000,54314.5576169713,0,55.2514404662374,16.7811583222112,0,78,17,0,0,5,5,5,1,1,1,100000,0.5
4157,6800,1522,100000,54896.1970088471,53.4046924683764,54.7981013317772,83.7526725053584,61,78,86,5,6,5,5,5,5,5,5,100000,0.5
4333,6060,1560,100000,52692.7385767738,0,53.8918904546395,82.4399122822643,0,77,86,0,0,5,5,5,5,5,5,100000,0.5
4048,7136,1731,100000,48489.4756836995,0,52.8579389674882,80.5357056593698,0,77,85,0,0,5,5,5,5,6,6,100000,0.5
4160,8272,1525,250000,115013.748231142,0,122.86174949067,37.8282324937631,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4154,8201,1639,250000,117423.472617369,120.757016636884,122.576022367598,186.708004095267,61,78,86,5,6,5,6,6,5,7,7,250000,0.5
4420,7550,1552,250000,128168.335649043,123.940612733276,127.458450338284,39.0737897185448,61,77,17,5,6,5,5,5,1,1,1,250000,0.5
4241,7305,1708,250000,119415.897021559,0,124.762887316192,38.2003218814191,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4273,8471,1641,250000,118957.89859039,0,123.224823484595,38.1345634483371,0,78,17,0,0,5,6,6,1,1,1,250000,0.5
4274,7238,1653,250000,121632.783188127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0.5
4012,7693,1577,250000,121248.180899462,0,125.258080974505,38.3521781847173,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4229,6835,1607,250000,118802.894231983,0,123.66174394808,38.0300880120527,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4125,6772,1500,250000,137044.622456513,0,129.557978265388,39.7246766731615,0,78,17,0,0,5,5,5,1,1,1,250000,0.5
4498,7502,1673,250000,121236.937498919,0,125.742880660295,0,0,77,0,0,0,5,5,5,0,0,0,250000,0.5
4109,8680,1628,250000,125070.182023461,124.513168201205,124.88680659069,38.8038496592769,62,78,17,5,6,5,6,6,1,1,1,250000,0.5
4109,6598,1512,250000,113787.031453858,0,122.553813360392,37.6058493347794,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4166,8817,1783,250000,132936.124131723,126.409275793256,128.548214573696,39.5673564508836,61,77,17,5,6,5,5,5,1,1,1,250000,0.5
4082,7044,1520,250000,124675.962637373,123.734155425292,126.040183969125,38.6225615449518,61,78,17,5,6,5,5,5,1,1,1,250000,0.5
4217,6243,1536,250000,126775.841704273,123.124993934851,126.82087269217,38.7903958875691,61,77,17,5,6,5,5,5,1,1,1,250000,0.5
4284,8431,1723,250000,134446.527308624,0,130.395876537949,39.6742722356161,0,78,17,0,0,5,5,5,1,1,1,250000,0.5
4126,6325,1660,250000,119732.849551791,122.130566488132,124.56531871776,0,62,77,0,5,6,5,5,5,0,0,0,250000,0.5
4256,6465,1533,250000,133375.671834046,126.73415403686,128.219715100247,39.4082306437109,61,78,17,5,5,5,5,5,1,1,1,250000,0.5
4131,6871,1574,250000,122162.273365003,123.036157430934,124.486322932316,38.2637978637881,62,77,17,5,6,5,5,5,1,1,1,250000,0.5
4335,6259,1782,250000,113054.922956327,119.619594285235,121.730931699952,37.5251988749814,61,77,17,5,6,5,5,5,1,1,1,250000,0.5
4242,6875,1585,250000,136941.482964778,127.717619141763,129.398854660381,195.972794633871,61,77,85,5,5,5,5,5,5,6,7,250000,0.5
4449,6732,1763,250000,125523.380704215,0,125.998435310963,38.8285565069617,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4316,8050,1619,250000,125450.200553137,0,126.973187789839,38.8012857325679,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4494,7365,1618,250000,136072.152556472,0,129.423831325909,0,0,78,0,0,0,5,5,5,0,0,0,250000,0.5
4396,6176,1559,250000,115710.386637402,119.492227605652,123.095222468244,37.7325509916293,61,77,17,5,6,5,5,5,1,1,1,250000,0.5
4495,7114,1598,250000,134424.566032398,126.988672133761,129.616987558407,198.347264604182,62,78,86,5,6,5,5,5,5,5,5,250000,0.5
4465,8317,1603,250000,131390.16154482,0,127.138848446615,39.4919615813715,0,78,17,0,0,5,6,6,1,1,1,250000,0.5
4233,8274,1553,250000,131960.59593268,126.51195188514,128.744140915471,39.4621944809046,62,77,17,5,6,5,5,5,1,1,1,250000,0.5
4494,7743,1707,250000,117755.772252573,0,124.065567492635,38.1618949305925,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4252,7159,1546,250000,116350.056962185,121.153457716982,122.888383040976,189.448655334512,61,77,84,5,6,5,5,5,5,5,5,250000,0.5
4276,6449,1506,250000,135486.992325806,0,129.602808116936,197.136306593674,0,78,86,0,0,5,5,5,5,6,6,250000,0.5
4494,8246,1699,250000,128749.499429931,0,127.747048617648,39.2141095077506,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4123,8249,1513,250000,137413.858565711,0,130.137250287133,0,0,77,0,0,0,5,5,5,0,0,0,250000,0.5
4465,7438,1504,250000,112776.622306595,0,121.844590409106,187.443012755233,0,78,84,0,0,5,5,6,5,5,5,250000,0.5
4474,7350,1514,250000,120384.503027911,122.721645566396,125.269239492575,0,62,77,0,5,6,5,5,5,0,0,0,250000,0.5
4044,6122,1512,250000,120552.635406114,122.301125923157,124.68710606819,38.1239670791848,62,77,17,5,6,5,5,5,1,1,1,250000,0.5
4447,8642,1657,250000,119269.685052204,0,124.880743643179,191.339704164102,0,77,84,0,0,5,5,5,5,5,5,250000,0.5
4472,7249,1725,250000,135668.1140842,0,129.208657169672,39.5459143819624,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4479,7285,1559,250000,115486.396631413,121.424627469167,122.914841169882,188.428934087656,61,77,84,5,5,5,5,5,5,5,5,250000,0.5
4402,8412,1622,250000,130420.820961182,0,128.697148793312,39.3770839380097,0,78,17,0,0,5,5,5,1,1,1,250000,0.5
4113,8558,1538,250000,115982.362028696,0,123.125262705031,189.386022241024,0,77,84,0,0,5,5,5,5,5,5,250000,0.5
4122,7383,1547,250000,119822.992323634,0,124.586393051041,38.1810449117173,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4192,8639,1602,250000,120756.95026971,0,125.480191691727,0,0,77,0,0,0,5,5,5,0,0,0,250000,0.5
4335,7842,1695,250000,133779.672599102,0,129.454183821971,39.6297252201555,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4061,8660,1713,250000,129958.03170593,0,128.766776940448,39.2408604129912,0,78,17,0,0,5,5,5,1,1,1,250000,0.5
4427,7701,1783,250000,135647.84124775,0,130.185017198566,39.7395570452762,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4214,8493,1742,250000,122129.497139216,123.848284922277,125.335931519575,192.16417275146,61,78,85,5,5,5,5,6,5,5,6,250000,0.5
4026,8192,1776,250000,119586.180837959,0,125.256248311069,38.2400029028988,0,77,17,0,0,5,5,5,1,1,1,250000,0.5
4133,6145,1600,250000,123687.443562175,122.553918080207,125.708782000195,38.4162899465549,61,77,17,5,6,5,5,5,1,1,1,250000,0.5
4203,7699,1617,250000,127466.434747601,0,127.351975157281,0,0,77,0,0,0,5,5,5,0,0,0,250000,0.5
